,1:Date,2:Time,18:Meteo_Exterior_Piranometro,9:Humedad_Habitacion_Sensor,7:CO2_Habitacion_Sensor,12:Precipitacion
417,17/03/2012,20:00,-4.034669999999999,40.9093,206.475,0.0
418,17/03/2012,20:15,-3.8386699999999996,41.6827,206.912,0.0
419,17/03/2012,20:30,-3.77333,42.4907,207.00799999999998,0.0
420,17/03/2012,20:45,-3.77333,43.3867,207.71200000000002,0.0
421,17/03/2012,21:00,-3.904,43.8027,207.648,0.0
422,17/03/2012,21:15,-3.64267,44.216,207.264,0.0
423,17/03/2012,21:30,-3.4466699999999997,44.5707,207.392,0.0
424,17/03/2012,21:45,-3.708,44.8587,207.81900000000002,0.0
425,17/03/2012,22:00,-3.8386699999999996,45.12,207.93599999999998,0.0
426,17/03/2012,22:15,-3.5773300000000003,45.2773,207.77599999999998,0.0
427,17/03/2012,22:30,-3.38133,45.4267,208.85299999999998,0.0
428,17/03/2012,22:45,-3.64267,45.5653,209.15200000000002,0.0
429,17/03/2012,23:00,-3.5773300000000003,45.6907,209.05599999999998,0.0
430,17/03/2012,23:15,-3.4466699999999997,45.848,210.261,0.0
431,17/03/2012,23:30,-3.64267,45.9093,210.02700000000002,0.0
432,17/03/2012,23:45,-3.64267,46.0,210.368,0.0
433,18/03/2012,00:00,-3.25067,46.0,210.88,0.0
434,18/03/2012,00:15,-3.4466699999999997,45.7627,209.53599999999997,0.0
435,18/03/2012,00:30,-3.38133,45.5707,208.78900000000002,0.0
436,18/03/2012,00:45,-3.77333,45.28,209.12,0.0
437,18/03/2012,01:00,-3.4466699999999997,44.8587,207.50900000000001,0.0
438,18/03/2012,01:15,-3.512,44.4507,207.157,0.0
439,18/03/2012,01:30,-3.4466699999999997,44.1253,207.136,0.0
440,18/03/2012,01:45,-3.4466699999999997,43.88,206.67700000000002,0.0
441,18/03/2012,02:00,-3.38133,43.7173,205.653,0.0
442,18/03/2012,02:15,-3.512,43.6267,204.64,0.0
443,18/03/2012,02:30,-3.38133,43.512,204.672,0.0
444,18/03/2012,02:45,-3.4466699999999997,43.4773,203.296,0.0
445,18/03/2012,03:00,-3.512,43.29600000000001,202.78400000000002,0.0
446,18/03/2012,03:15,-3.3160000000000003,43.1653,202.02700000000002,0.0
447,18/03/2012,03:30,-3.38133,43.312,201.739,0.0
448,18/03/2012,03:45,-3.4466699999999997,43.3893,202.667,0.0
449,18/03/2012,04:00,-3.512,43.343999999999994,200.99200000000002,0.0
450,18/03/2012,04:15,-3.512,43.303999999999995,201.813,0.0
451,18/03/2012,04:30,-3.3160000000000003,43.3253,201.771,0.0
452,18/03/2012,04:45,-3.25067,43.3467,201.55700000000002,0.0
453,18/03/2012,05:00,-3.25067,43.3307,202.05900000000003,0.0
454,18/03/2012,05:15,-3.38133,43.3227,202.293,0.0
455,18/03/2012,05:30,-3.18533,43.4053,201.515,0.0
456,18/03/2012,05:45,-3.3160000000000003,43.416000000000004,201.46099999999998,0.0
457,18/03/2012,06:00,-3.38133,43.4827,201.824,0.0
458,18/03/2012,06:15,0.06533330000000001,43.5547,201.269,0.0
459,18/03/2012,06:30,13.264000000000001,43.592,200.65099999999998,0.0
460,18/03/2012,06:45,56.1853,43.6267,201.525,0.0
461,18/03/2012,07:00,95.1067,43.6347,201.077,0.0
462,18/03/2012,07:15,142.859,43.5893,201.003,0.0
463,18/03/2012,07:30,195.605,43.5467,200.832,0.0
464,18/03/2012,07:45,252.203,43.528,201.32299999999998,0.0
465,18/03/2012,08:00,302.933,43.448,200.875,0.0
466,18/03/2012,08:15,353.10900000000004,43.343999999999994,200.533,0.0
467,18/03/2012,08:30,402.603,43.1947,200.512,0.0
468,18/03/2012,08:45,452.032,42.9173,201.56799999999998,0.0
469,18/03/2012,09:00,497.10900000000004,42.6027,201.333,0.0
470,18/03/2012,09:15,536.832,42.343999999999994,201.13099999999997,0.0
471,18/03/2012,09:30,578.475,42.1147,201.653,0.0
472,18/03/2012,09:45,525.424,41.9573,201.632,0.0
473,18/03/2012,10:00,597.589,41.6667,202.112,0.0
474,18/03/2012,10:15,682.752,41.4587,202.4,0.0
475,18/03/2012,10:30,710.528,41.0387,202.581,0.0
476,18/03/2012,10:45,735.403,40.844,203.21099999999998,0.0
477,18/03/2012,11:00,758.7410000000001,40.412,203.06099999999998,0.0
478,18/03/2012,11:15,774.699,40.0307,203.61599999999999,0.0
479,18/03/2012,11:30,790.699,39.8147,203.584,0.0
480,18/03/2012,11:45,801.877,39.792,203.38099999999997,0.0
481,18/03/2012,12:00,809.813,39.5827,204.203,0.0
482,18/03/2012,12:15,810.4960000000001,39.0827,204.99200000000002,0.0
483,18/03/2012,12:30,807.5089999999999,38.8053,204.97099999999998,0.0
484,18/03/2012,12:45,804.821,38.608000000000004,205.12,0.0
485,18/03/2012,13:00,793.685,38.7027,204.843,0.0
486,18/03/2012,13:15,786.176,38.068000000000005,205.003,0.0
487,18/03/2012,13:30,764.075,37.9973,204.99200000000002,0.0
488,18/03/2012,13:45,743.7230000000001,37.9147,205.58900000000003,0.0
489,18/03/2012,14:00,716.715,37.8307,205.46099999999998,0.0
490,18/03/2012,14:15,686.421,37.7267,205.077,0.0
491,18/03/2012,14:30,652.8,37.988,205.248,0.0
492,18/03/2012,14:45,619.5840000000001,36.2013,203.989,0.0
493,18/03/2012,15:00,579.264,35.7933,204.77900000000002,0.0
494,18/03/2012,15:15,535.189,35.992,204.93900000000002,0.0
495,18/03/2012,15:30,490.155,34.7947,205.408,0.0
496,18/03/2012,15:45,442.283,33.3707,205.472,0.0
497,18/03/2012,16:00,393.045,33.6693,205.248,0.0
498,18/03/2012,16:15,342.037,32.396,204.832,0.0
499,18/03/2012,16:30,291.84,32.04,204.768,0.0
500,18/03/2012,16:45,242.315,30.9627,204.96,0.0
501,18/03/2012,17:00,192.832,30.1373,204.949,0.0
502,18/03/2012,17:15,140.58700000000002,29.5947,204.149,0.0
503,18/03/2012,17:30,28.104,29.668000000000003,203.584,0.0
504,18/03/2012,17:45,18.3287,30.2067,203.37099999999998,0.0
505,18/03/2012,18:00,8.186,30.7907,204.725,0.0
506,18/03/2012,18:15,-1.392,29.8547,204.768,0.0
507,18/03/2012,18:30,-3.9693300000000002,29.676,203.797,0.0
508,18/03/2012,18:45,-4.034669999999999,29.884,204.85299999999998,0.0
509,18/03/2012,19:00,-3.64267,30.0093,204.93900000000002,0.0
510,18/03/2012,19:15,-3.9693300000000002,30.171999999999997,204.437,0.0
511,18/03/2012,19:30,-3.9693300000000002,30.176,203.765,0.0
512,18/03/2012,19:45,-3.9693300000000002,29.8813,205.088,0.0
513,18/03/2012,20:00,-3.7073300000000002,30.656,204.18099999999998,0.0
514,18/03/2012,20:15,-3.77333,30.4213,204.203,0.0
515,18/03/2012,20:30,-3.708,30.88,205.387,0.0
516,18/03/2012,20:45,-3.708,31.3613,205.6,0.0
517,18/03/2012,21:00,-3.8386699999999996,32.2387,205.109,0.0
518,18/03/2012,21:15,-3.9693300000000002,32.8507,205.66400000000002,0.0
519,18/03/2012,21:30,-3.904,33.3027,205.984,0.0
520,18/03/2012,21:45,-3.8386699999999996,34.032,205.888,0.0
521,18/03/2012,22:00,-3.8386699999999996,34.296,205.312,0.0
522,18/03/2012,22:15,-3.77333,34.6213,206.571,0.0
523,18/03/2012,22:30,-3.64267,34.3907,206.06900000000002,0.0
524,18/03/2012,22:45,-3.77333,34.1307,205.66400000000002,0.0
525,18/03/2012,23:00,-3.77333,34.036,206.62400000000002,0.0
526,18/03/2012,23:15,-3.4466699999999997,33.8347,205.365,0.0
527,18/03/2012,23:30,-3.5773300000000003,33.352,205.451,0.0
528,18/03/2012,23:45,-3.64267,33.1173,204.203,0.0
529,19/03/2012,00:00,-3.64267,32.7307,204.555,0.0
530,19/03/2012,00:15,-3.25067,32.348,204.128,0.0
531,19/03/2012,00:30,-3.5773300000000003,32.0213,203.285,0.0
532,19/03/2012,00:45,-3.512,31.8173,203.989,0.0
533,19/03/2012,01:00,-3.38133,31.8093,203.851,0.0
534,19/03/2012,01:15,-3.4466699999999997,31.9227,202.955,0.0
535,19/03/2012,01:30,-3.4466699999999997,31.596,203.65900000000002,0.0
536,19/03/2012,01:45,-3.512,31.732,202.357,0.0
537,19/03/2012,02:00,-3.64267,32.6293,202.923,0.0
538,19/03/2012,02:15,-3.18533,32.1027,202.43200000000002,0.0
539,19/03/2012,02:30,-3.3160000000000003,31.4467,203.093,0.0
540,19/03/2012,02:45,-3.3160000000000003,31.7013,202.101,0.0
541,19/03/2012,03:00,-3.25067,31.72,201.835,0.0
542,19/03/2012,03:15,-3.38133,31.728,202.33599999999998,0.0
543,19/03/2012,03:30,-3.3160000000000003,31.8893,202.475,0.0
544,19/03/2012,03:45,-3.25067,31.7853,202.84799999999998,0.0
545,19/03/2012,04:00,-3.3160000000000003,31.6227,202.453,0.0
546,19/03/2012,04:15,-3.5773300000000003,31.5747,202.27200000000002,0.0
547,19/03/2012,04:30,-3.18533,31.6027,202.05900000000003,0.0
548,19/03/2012,04:45,-3.18533,31.3413,201.50400000000002,0.0
549,19/03/2012,05:00,-3.25067,31.4453,202.688,0.0
550,19/03/2012,05:15,-3.25067,31.4293,202.699,0.0
551,19/03/2012,05:30,-3.18533,31.3933,202.923,0.0
552,19/03/2012,05:45,-3.18533,31.555999999999997,203.701,0.0
553,19/03/2012,06:00,-3.25067,31.7413,204.49099999999999,0.0
554,19/03/2012,06:15,0.754,31.9453,205.15200000000002,0.0
555,19/03/2012,06:30,14.6713,31.7613,205.44,0.0
556,19/03/2012,06:45,28.0253,31.6867,205.32299999999998,0.0
557,19/03/2012,07:00,100.493,31.6253,204.875,0.0
558,19/03/2012,07:15,140.757,31.6307,204.139,0.0
559,19/03/2012,07:30,214.747,31.5733,204.171,0.0
560,19/03/2012,07:45,194.97099999999998,31.5893,205.355,0.0
561,19/03/2012,08:00,146.224,31.7053,205.408,0.0
562,19/03/2012,08:15,232.352,31.7787,205.003,0.0
563,19/03/2012,08:30,347.41900000000004,31.6333,205.13099999999997,0.0
564,19/03/2012,08:45,364.51199999999994,31.544,203.22099999999998,0.0
565,19/03/2012,09:00,244.05900000000003,31.5053,202.699,0.0
566,19/03/2012,09:15,139.41299999999998,31.4693,202.65599999999998,0.0
567,19/03/2012,09:30,253.739,31.4453,202.123,0.0
568,19/03/2012,09:45,567.221,31.296,202.667,0.0
569,19/03/2012,10:00,638.4,31.204,202.475,0.0
570,19/03/2012,10:15,863.232,31.0493,202.56,0.0
571,19/03/2012,10:30,706.88,30.8067,203.61599999999999,0.0
572,19/03/2012,10:45,897.92,30.5907,203.605,0.0
573,19/03/2012,11:00,889.0880000000001,30.4333,203.861,0.0
574,19/03/2012,11:15,815.701,30.3267,204.053,0.0
575,19/03/2012,11:30,636.8530000000001,30.4453,203.797,0.0
576,19/03/2012,11:45,721.0239999999999,30.68,203.285,0.0
577,19/03/2012,12:00,719.125,30.6893,204.213,0.0
578,19/03/2012,12:15,923.307,30.715999999999998,204.843,0.0
579,19/03/2012,12:30,800.811,30.811999999999998,204.99200000000002,0.0
580,19/03/2012,12:45,567.211,31.024,205.62099999999998,0.0
581,19/03/2012,13:00,709.525,31.176,204.78900000000002,0.0
582,19/03/2012,13:15,844.544,31.392,205.12,0.0
583,19/03/2012,13:30,804.1389999999999,31.4013,203.68,0.0
584,19/03/2012,13:45,759.253,31.5813,204.62900000000002,0.0
585,19/03/2012,14:00,727.552,31.736,205.173,0.0
586,19/03/2012,14:15,698.6669999999999,31.9213,204.821,0.0
587,19/03/2012,14:30,680.533,32.0427,204.747,0.0
588,19/03/2012,14:45,634.539,32.248000000000005,204.747,0.0
589,19/03/2012,15:00,610.965,32.4453,205.013,0.0
590,19/03/2012,15:15,643.691,32.6147,204.608,0.0
591,19/03/2012,15:30,386.67699999999996,32.696,204.96,0.0
592,19/03/2012,15:45,274.933,33.1053,204.896,0.0
593,19/03/2012,16:00,394.01599999999996,33.3693,204.885,0.0
594,19/03/2012,16:15,360.12800000000004,33.7387,204.832,0.0
595,19/03/2012,16:30,311.467,33.8933,204.18099999999998,0.0
596,19/03/2012,16:45,253.899,34.028,203.65900000000002,0.0
597,19/03/2012,17:00,188.16299999999998,34.4093,203.403,0.0
598,19/03/2012,17:15,37.8333,34.6053,204.405,0.0
599,19/03/2012,17:30,28.0513,34.788000000000004,204.917,0.0
600,19/03/2012,17:45,13.1867,35.008,203.88299999999998,0.0
601,19/03/2012,18:00,4.21467,35.36,205.419,0.0
602,19/03/2012,18:15,-1.61067,35.552,205.088,0.0
603,19/03/2012,18:30,-3.3160000000000003,35.488,205.355,0.0
604,19/03/2012,18:45,-3.5773300000000003,35.3493,204.97099999999998,0.0
605,19/03/2012,19:00,-3.64267,35.336,205.12,0.0
606,19/03/2012,19:15,-3.4466699999999997,35.3853,204.747,0.0
607,19/03/2012,19:30,-3.77333,35.3267,204.075,0.0
608,19/03/2012,19:45,-3.38133,35.3373,204.99200000000002,0.0
609,19/03/2012,20:00,-3.77333,35.1947,205.013,0.0
610,19/03/2012,20:15,-3.38133,35.0827,204.875,0.0
611,19/03/2012,20:30,-3.25067,35.0893,204.949,0.0
612,19/03/2012,20:45,-3.38133,35.052,205.045,0.0
613,19/03/2012,21:00,-3.25067,35.06,206.44299999999998,0.0
614,19/03/2012,21:15,-3.3160000000000003,35.1667,206.13299999999998,0.0
615,19/03/2012,21:30,-3.38133,35.2733,206.06900000000002,0.0
616,19/03/2012,21:45,-3.25067,35.3093,206.176,0.0
617,19/03/2012,22:00,-3.38133,35.34,205.6,0.0
618,19/03/2012,22:15,-3.25067,35.348,206.763,0.0
619,19/03/2012,22:30,-3.3160000000000003,35.3853,206.549,0.0
620,19/03/2012,22:45,-3.18533,35.3947,205.76,0.0
621,19/03/2012,23:00,-3.3160000000000003,35.4267,207.392,0.0
622,19/03/2012,23:15,-3.3160000000000003,35.4853,207.424,0.0
623,19/03/2012,23:30,-3.25067,35.504,207.019,0.0
624,19/03/2012,23:45,-3.18533,35.5827,207.392,0.0
625,20/03/2012,00:00,-3.18533,35.5693,207.36,0.0
626,20/03/2012,00:15,-3.38133,35.4707,206.13299999999998,0.0
627,20/03/2012,00:30,-3.18533,35.5773,206.88,0.0
628,20/03/2012,00:45,-3.25067,35.3427,205.824,0.0
629,20/03/2012,01:00,-3.18533,35.7587,205.088,0.0
630,20/03/2012,01:15,-3.25067,35.484,205.34400000000002,0.8
631,20/03/2012,01:30,-3.38133,35.5813,204.832,1.0
632,20/03/2012,01:45,-3.38133,35.9467,204.66099999999997,1.0
633,20/03/2012,02:00,-3.3160000000000003,36.224000000000004,203.275,1.0
634,20/03/2012,02:15,-3.18533,36.5107,204.27700000000002,0.933333
635,20/03/2012,02:30,-3.25067,36.208,203.84,0.8
636,20/03/2012,02:45,-3.18533,36.4,203.392,1.0
637,20/03/2012,03:00,-3.25067,36.912,204.139,1.0
638,20/03/2012,03:15,-3.18533,37.524,203.957,1.0
639,20/03/2012,03:30,-3.18533,37.9213,203.36,1.0
640,20/03/2012,03:45,-3.18533,37.972,202.795,1.0
641,20/03/2012,04:00,-3.12,38.3627,202.581,1.0
642,20/03/2012,04:15,-3.25067,38.3133,203.253,1.0
643,20/03/2012,04:30,-3.18533,38.2667,202.805,1.0
644,20/03/2012,04:45,-3.12,38.908,202.581,1.0
645,20/03/2012,05:00,-3.17267,38.7493,201.94099999999997,1.0
646,20/03/2012,05:15,-3.042,37.732,202.112,1.0
647,20/03/2012,05:30,-3.18533,38.2787,203.115,1.0
648,20/03/2012,05:45,-3.18533,38.284,201.984,1.0
649,20/03/2012,06:00,-3.042,38.3507,202.283,1.0
650,20/03/2012,06:15,-2.3,38.3093,202.208,1.0
651,20/03/2012,06:30,1.2086700000000001,37.8613,201.50400000000002,1.0
652,20/03/2012,06:45,5.68533,38.0227,201.771,0.266667
653,20/03/2012,07:00,8.53733,38.1747,201.472,1.0
654,20/03/2012,07:15,8.53733,39.0813,201.387,1.0
655,20/03/2012,07:30,11.245999999999999,39.644,201.643,1.0
656,20/03/2012,07:45,19.4353,39.568000000000005,201.739,1.0
657,20/03/2012,08:00,26.204,39.7813,201.643,1.0
658,20/03/2012,08:15,30.1853,40.104,201.12,1.0
659,20/03/2012,08:30,32.6533,40.52,200.981,1.0
660,20/03/2012,08:45,20.2687,40.8853,201.248,1.0
661,20/03/2012,09:00,24.3327,41.772,201.55700000000002,1.0
662,20/03/2012,09:15,26.4893,41.3613,201.675,1.0
663,20/03/2012,09:30,36.3107,41.5053,201.72799999999998,0.533333
664,20/03/2012,09:45,57.6053,41.4813,201.653,0.733333
665,20/03/2012,10:00,68.0587,41.2507,201.15200000000002,1.0
666,20/03/2012,10:15,105.912,41.308,201.845,1.0
667,20/03/2012,10:30,145.067,40.8453,201.205,1.0
668,20/03/2012,10:45,88.2933,41.0547,200.78900000000002,1.0
669,20/03/2012,11:00,57.02,41.244,201.269,1.0
670,20/03/2012,11:15,34.5667,41.6933,200.299,1.0
671,20/03/2012,11:30,32.4653,42.5173,201.12,1.0
672,20/03/2012,11:45,45.9947,42.7253,201.717,1.0
673,20/03/2012,12:00,84.8347,42.5573,201.845,1.0
674,20/03/2012,12:15,83.7493,43.1733,201.333,1.0
675,20/03/2012,12:30,84.3947,43.2373,201.952,1.0
676,20/03/2012,12:45,55.2373,43.7093,201.56799999999998,1.0
677,20/03/2012,13:00,38.5467,44.0587,201.792,1.0
678,20/03/2012,13:15,24.9133,44.5547,201.739,1.0
679,20/03/2012,13:30,39.8627,45.1467,202.37900000000002,1.0
680,20/03/2012,13:45,56.2013,45.0,201.46099999999998,1.0
681,20/03/2012,14:00,47.9733,45.9387,201.58900000000003,1.0
682,20/03/2012,14:15,69.36,46.208,202.08,1.0
683,20/03/2012,14:30,80.2107,46.288000000000004,202.09099999999998,1.0
684,20/03/2012,14:45,89.9573,46.528,201.97299999999998,1.0
685,20/03/2012,15:00,58.6827,46.8667,201.611,1.0
686,20/03/2012,15:15,38.328,47.1493,200.928,1.0
687,20/03/2012,15:30,45.0013,48.168,200.555,1.0
688,20/03/2012,15:45,26.62,49.1627,201.707,1.0
689,20/03/2012,16:00,25.0193,47.9467,201.547,1.0
690,20/03/2012,16:15,17.1953,48.0933,201.024,1.0
691,20/03/2012,16:30,21.3073,48.6293,200.267,1.0
692,20/03/2012,16:45,16.1693,49.1733,201.56799999999998,1.0
693,20/03/2012,17:00,10.1267,48.7707,200.78900000000002,1.0
694,20/03/2012,17:15,3.0039999999999996,48.8853,200.757,1.0
695,20/03/2012,17:30,3.94067,49.2933,201.09900000000002,1.0
696,20/03/2012,17:45,0.0,49.56,201.28,1.0
697,20/03/2012,18:00,-1.558,49.4773,201.003,1.0
698,20/03/2012,18:15,-2.6393299999999997,49.512,200.885,1.0
699,20/03/2012,18:30,-3.18533,49.751999999999995,201.248,1.0
700,20/03/2012,18:45,-3.12,49.992,200.25599999999997,1.0
701,20/03/2012,19:00,-3.12,50.3147,199.68,1.0
702,20/03/2012,19:15,-3.042,50.5973,199.179,1.0
703,20/03/2012,19:30,-3.18533,50.8827,199.424,1.0
704,20/03/2012,19:45,-3.12,51.2027,199.979,1.0
705,20/03/2012,20:00,-3.12,51.1093,199.41299999999998,1.0
706,20/03/2012,20:15,-3.18533,51.5787,199.49900000000002,1.0
707,20/03/2012,20:30,-3.042,51.7867,199.21099999999998,1.0
708,20/03/2012,20:45,-3.02933,51.9387,201.472,1.0
709,20/03/2012,21:00,-3.12,52.0427,202.60299999999998,0.866667
710,20/03/2012,21:15,-3.12,52.2373,202.155,1.0
711,20/03/2012,21:30,-3.042,52.272,202.037,1.0
712,20/03/2012,21:45,-3.042,52.4,202.037,1.0
713,20/03/2012,22:00,-3.12,52.4933,202.05900000000003,1.0
714,20/03/2012,22:15,-3.12,53.0773,202.62400000000002,1.0
715,20/03/2012,22:30,-3.12,53.4587,202.123,1.0
716,20/03/2012,22:45,-3.042,53.7093,200.928,1.0
717,20/03/2012,23:00,-3.042,54.2293,201.50400000000002,1.0
718,20/03/2012,23:15,-3.042,55.0267,201.365,1.0
719,20/03/2012,23:30,-3.12,55.0267,201.024,1.0
720,20/03/2012,23:45,-3.02933,55.1387,200.512,1.0
721,21/03/2012,00:00,-3.12,55.3547,201.05599999999998,1.0
722,21/03/2012,00:15,-3.12,55.3413,201.53599999999997,1.0
723,21/03/2012,00:30,-2.964,55.4027,201.003,0.933333
724,21/03/2012,00:45,-3.25067,55.5733,201.088,0.0
725,21/03/2012,01:00,-3.12,55.7147,201.643,0.0
726,21/03/2012,01:15,-3.042,55.7387,202.25099999999998,0.0
727,21/03/2012,01:30,-3.18533,56.3867,201.39700000000002,0.0
728,21/03/2012,01:45,-3.12,56.744,202.635,0.0
729,21/03/2012,02:00,-3.18533,56.3147,201.419,0.0
730,21/03/2012,02:15,-3.18533,58.5013,201.824,0.0
731,21/03/2012,02:30,-3.12,59.0987,202.72,0.0
732,21/03/2012,02:45,-3.238,60.1867,203.317,0.0
733,21/03/2012,03:00,-3.25067,61.2853,203.787,0.0
734,21/03/2012,03:15,-3.10733,61.056000000000004,204.235,0.0
735,21/03/2012,03:30,-3.12,60.736000000000004,204.11700000000002,0.0
736,21/03/2012,03:45,-3.18533,60.68,203.787,0.0
737,21/03/2012,04:00,-3.042,60.4293,203.915,0.0
738,21/03/2012,04:15,-3.042,60.992,204.46900000000002,0.0
739,21/03/2012,04:30,-3.18533,60.8053,204.875,0.0
740,21/03/2012,04:45,-3.12,61.0747,205.035,0.0
741,21/03/2012,05:00,-3.042,61.144,205.408,0.0
742,21/03/2012,05:15,-3.18533,60.8773,205.355,0.0
743,21/03/2012,05:30,-3.042,60.7467,205.248,0.0
744,21/03/2012,05:45,-3.12,60.464,206.005,0.0
745,21/03/2012,06:00,-3.042,60.2373,206.56,0.0
746,21/03/2012,06:15,-0.129333,61.0587,207.253,0.0
747,21/03/2012,06:30,10.96,61.1493,207.52,0.0
748,21/03/2012,06:45,25.02,60.88,207.808,0.0
749,21/03/2012,07:00,33.0253,61.0213,208.608,0.0
750,21/03/2012,07:15,30.6553,61.1013,209.76,0.0
751,21/03/2012,07:30,42.4893,61.176,210.56,0.0
752,21/03/2012,07:45,41.66,60.9493,211.104,0.0
753,21/03/2012,08:00,64.2187,61.096000000000004,211.88299999999998,0.0
754,21/03/2012,08:15,95.19200000000001,60.992,211.979,0.0
755,21/03/2012,08:30,109.664,61.2533,212.09599999999998,0.0
756,21/03/2012,08:45,114.11200000000001,61.168,212.053,0.0
757,21/03/2012,09:00,251.57299999999998,61.2213,211.755,0.0
758,21/03/2012,09:15,511.499,60.6747,211.61599999999999,0.0
759,21/03/2012,09:30,319.563,59.1787,211.68,0.0
760,21/03/2012,09:45,359.819,57.943999999999996,211.57299999999998,0.0
761,21/03/2012,10:00,387.45599999999996,57.488,211.424,0.0
762,21/03/2012,10:15,430.709,57.5733,211.424,0.0
763,21/03/2012,10:30,552.405,57.3867,210.976,0.0
764,21/03/2012,10:45,605.717,56.824,211.14700000000002,0.0
765,21/03/2012,11:00,779.2639999999999,56.1547,210.987,0.0
766,21/03/2012,11:15,861.803,55.7653,211.33900000000003,0.0
767,21/03/2012,11:30,828.587,55.711999999999996,210.891,0.0
768,21/03/2012,11:45,818.933,55.9387,218.571,0.0
769,21/03/2012,12:00,869.632,55.9227,272.57599999999996,0.0
770,21/03/2012,12:15,808.363,53.2827,246.09099999999998,0.0
771,21/03/2012,12:30,860.672,56.1227,318.592,0.0
772,21/03/2012,12:45,817.28,57.8453,463.31699999999995,0.0
773,21/03/2012,13:00,799.36,56.168,382.976,0.0
774,21/03/2012,13:15,785.579,56.2027,322.54900000000004,0.0
775,21/03/2012,13:30,767.317,56.023999999999994,282.4,0.0
776,21/03/2012,13:45,746.6239999999999,56.0,263.445,0.0
777,21/03/2012,14:00,723.285,55.9893,242.41099999999997,0.0
778,21/03/2012,14:15,673.7710000000001,56.144,231.2,0.0
779,21/03/2012,14:30,688.128,56.1893,229.696,0.0
780,21/03/2012,14:45,661.653,56.272,221.813,0.0
781,21/03/2012,15:00,595.605,56.4693,225.696,0.0
782,21/03/2012,15:15,561.3009999999999,56.9173,277.92,0.0
783,21/03/2012,15:30,509.54699999999997,57.448,305.408,0.0
784,21/03/2012,15:45,459.968,57.6347,302.368,0.0
785,21/03/2012,16:00,404.245,58.032,266.763,0.0
786,21/03/2012,16:15,317.285,58.9413,228.78900000000002,0.0
787,21/03/2012,16:30,228.333,59.3067,219.253,0.0
788,21/03/2012,16:45,191.803,59.248000000000005,215.264,0.0
789,21/03/2012,17:00,142.091,59.3067,213.525,0.0
790,21/03/2012,17:15,38.3507,59.071999999999996,214.165,0.0
791,21/03/2012,17:30,29.7427,59.4667,213.643,0.0
792,21/03/2012,17:45,18.4067,59.688,212.907,0.0
793,21/03/2012,18:00,8.34267,59.808,210.805,0.0
794,21/03/2012,18:15,-0.11733299999999999,60.128,210.78400000000002,0.0
795,21/03/2012,18:30,-3.512,60.5067,209.76,0.0
796,21/03/2012,18:45,-3.4466699999999997,60.96,211.317,0.0
797,21/03/2012,19:00,-3.3160000000000003,61.4053,213.173,0.0
798,21/03/2012,19:15,-3.25067,61.9547,213.62099999999998,0.0
799,21/03/2012,19:30,-3.4466699999999997,62.376000000000005,215.61599999999999,0.0
800,21/03/2012,19:45,-3.5773300000000003,62.4933,215.957,0.0
801,21/03/2012,20:00,-3.3160000000000003,62.5947,215.93599999999998,0.0
802,21/03/2012,20:15,-3.25067,62.3413,216.48,0.0
803,21/03/2012,20:30,-3.3160000000000003,62.48,216.704,0.0
804,21/03/2012,20:45,-3.3160000000000003,62.5627,218.60299999999998,0.0
805,21/03/2012,21:00,-3.3160000000000003,61.9573,216.107,0.0
806,21/03/2012,21:15,-3.18533,62.1573,215.467,0.0
807,21/03/2012,21:30,-3.12,62.528,217.195,0.0
808,21/03/2012,21:45,-3.3160000000000003,62.3627,216.608,0.0
809,21/03/2012,22:00,-3.25067,60.8107,216.683,0.0
810,21/03/2012,22:15,-3.18533,58.208,213.696,0.0
811,21/03/2012,22:30,-3.25067,56.7547,212.128,0.0
812,21/03/2012,22:45,-3.12,56.3173,212.683,0.0
813,21/03/2012,23:00,-3.25067,56.1093,212.149,0.0
814,21/03/2012,23:15,-3.12,56.0347,212.62900000000002,0.0
815,21/03/2012,23:30,-3.3160000000000003,55.2987,211.445,0.0
816,21/03/2012,23:45,-3.18533,54.6347,210.315,0.0
817,22/03/2012,00:00,-3.25067,54.5787,209.34400000000002,0.0
818,22/03/2012,00:15,-3.12,54.68,209.141,0.0
819,22/03/2012,00:30,-3.18533,54.5627,208.896,0.0
820,22/03/2012,00:45,-3.18533,54.3307,207.947,0.0
821,22/03/2012,01:00,-3.25067,54.5147,208.38400000000001,0.0
822,22/03/2012,01:15,-3.10733,53.8267,207.52,0.0
823,22/03/2012,01:30,-3.12,54.1867,207.04,0.0
824,22/03/2012,01:45,-3.042,53.864,208.011,0.0
825,22/03/2012,02:00,-3.12,54.16,207.243,0.0
826,22/03/2012,02:15,-3.12,54.0347,207.051,0.0
827,22/03/2012,02:30,-3.18533,55.1867,207.61599999999999,0.0
828,22/03/2012,02:45,-3.042,55.3387,207.264,0.0
829,22/03/2012,03:00,-3.12,55.7333,206.86900000000003,0.0
830,22/03/2012,03:15,-3.18533,55.6213,207.072,0.0
831,22/03/2012,03:30,-3.042,54.96,206.933,0.0
832,22/03/2012,03:45,-3.042,54.9973,206.62400000000002,0.0
833,22/03/2012,04:00,-3.12,54.7093,207.77599999999998,0.0
834,22/03/2012,04:15,-3.18533,54.1973,208.235,0.0
835,22/03/2012,04:30,-3.12,54.3093,207.232,0.0
836,22/03/2012,04:45,-3.18533,54.84,207.648,0.0
